id,area,Y,M,O,total
08096,126.38927960867568,9294.0,42103.0,12500.0,63897.0
08097,20.8746257451481,317.0,1154.0,272.0,1743.0
08098,29.487285395573462,510.0,2340.0,628.0,3478.0
08099,15.419143945109274,107.0,590.0,254.0,951.0
08100,26.033632093889626,449.0,1741.0,521.0,2711.0
08101,265.659086048266,39962.0,188389.0,53948.0,282299.0
08102,102.17020113516465,6546.0,26578.0,8631.0,41755.0
08103,14.378803844548406,113.0,585.0,129.0,827.0
08104,15.684387141358123,132.0,599.0,253.0,984.0
08105,57.1620503481112,1908.0,8510.0,2652.0,13070.0
08106,51.7179852662495,1601.0,7118.0,1980.0,10699.0
08107,63.688696014284986,2433.0,11009.0,2783.0,16225.0
08108,41.40652122552678,1024.0,4446.0,1388.0,6858.0
08109,8.5,46.0,182.0,61.0,289.0
08110,69.40821277053603,2658.0,12322.0,4290.0,19270.0
08111,8.276472678623424,42.0,166.0,66.0,274.0
08112,72.95717922178736,3814.0,13500.0,3977.0,21291.0
08113,141.1887035141268,12767.0,50744.0,16226.0,79737.0
08114,84.38453649810491,4558.0,19013.0,4912.0,28483.0
08115,35.298725189445584,757.0,3201.0,1026.0,4984.0
08116,13.683932183404009,120.0,456.0,173.0,749.0
08117,28.687976575562104,473.0,2163.0,656.0,3292.0
08118,78.1728853247723,3476.0,15831.0,5137.0,24444.0
08119,50.049975024968795,1584.0,6934.0,1502.0,10020.0
08120,49.65631883255141,1752.0,6301.0,1810.0,9863.0
08121,180.8915420908341,20576.0,85705.0,24606.0,130887.0
08122,25.65151067676132,427.0,1698.0,507.0,2632.0
08123,82.05181289892381,4277.0,17675.0,4978.0,26930.0
08124,114.06686635478333,7421.0,34786.0,9838.0,52045.0
08125,96.30160954002794,6194.0,24762.0,6140.0,37096.0
08126,56.2272176085568,2039.0,8495.0,2112.0,12646.0
08127,28.231188426986208,522.0,2061.0,605.0,3188.0
08128,13.80217374184226,90.0,490.0,182.0,762.0
08129,13.341664064126334,114.0,479.0,119.0,712.0
08130,5.744562646538029,23.0,77.0,32.0,132.0
08131,16.545392107774298,192.0,657.0,246.0,1095.0
08132,10.88577052853862,72.0,274.0,128.0,474.0
08133,7.0710678118654755,22.0,124.0,54.0,200.0
08134,17.24818831066034,153.0,781.0,256.0,1190.0
08135,47.13544313995573,1212.0,5849.0,1826.0,8887.0
08136,65.2667602995583,2865.0,11297.0,2877.0,17039.0
08137,9.733961166965893,60.0,243.0,76.0,379.0
08138,40.97255178775176,968.0,4487.0,1260.0,6715.0
08139,7.615773105863909,27.0,151.0,54.0,232.0
08140,39.2364626336269,852.0,3850.0,1456.0,6158.0
08141,39.31602726624347,898.0,3907.0,1378.0,6183.0
08142,6.383572667401852,13.0,103.0,47.0,163.0
08143,30.393255830858266,609.0,2429.0,657.0,3695.0
08144,15.083103128998356,109.0,572.0,229.0,910.0
